datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
downie98,exp1,JN,Picea,glauca,NA,Y,N,Paddle Prairie,57.95,117.88333,366,North America,NA,1979,NA,NA,NA,NA,NA,Sand.XS,5,35,30/20,NA,8,NA,NA,NA,N,NA,N,NA,NA,Y,germ.uniformity.coefficient,0.089,NA,NA,4,100,21,end of treatment,3D,
downie98,exp1,JN,Picea,glauca,NA,Y,N,Paddle Prairie,57.95,117.88333,366,North America,NA,1979,NA,NA,NA,NA,NA,Sand.XS,5,56,30/20,NA,8,NA,NA,NA,N,NA,N,NA,NA,Y,germ.uniformity.coefficient,0.118,NA,NA,4,100,21,end of treatment,3D,
downie98,exp1,JN,Picea,glauca,NA,Y,N,Paddle Prairie,57.95,117.88333,366,North America,NA,1979,NA,NA,NA,NA,NA,Sand.XS,5,84,30/20,NA,8,NA,NA,NA,N,NA,N,NA,NA,Y,germ.uniformity.coefficient,0.8,NA,NA,4,100,21,end of treatment,3D,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-215MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,3.244,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,5.162,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-97MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,5.555,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-55MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,6.243,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-37MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,8.504,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-18MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,11.749,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-5MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,17.156,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-215MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,4.719,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,6.636,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-97MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,6.341,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-55MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,7.128,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-37MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,9.192,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-18MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,12.535,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-5MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,18.336,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,5.407,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-53MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,7.521,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-30MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,10.274,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-10MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,14.01,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,7.226,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-53MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,9.586,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-30MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,11.847,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-10MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,15.779,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-215MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,4.228,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,5.653,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-97MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,5.85,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-55MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,7.128,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-37MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,8.504,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-18MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,11.355,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-5MPa,5,14,NA,aircirculation.absent,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,16.664,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-215MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,5.063,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,6.44,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-97MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,6.636,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-55MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,7.128,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-37MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,9.094,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-18MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,12.044,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-5MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,18.926,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,6.243,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-53MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,8.897,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-30MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,10.471,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-10MPa,5,49,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,13.912,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-144MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,7.619,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-53MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,9.881,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-30MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,11.552,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,salt.solution.-10MPa,5,28,NA,aircirculation.present,NA,NaCl,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,16.271,NA,NA,3,200,NA,NA,4A,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-7MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,18.894,SE,0.877,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-6MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,19.152,SE,1.342,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-4.5MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,20.907,SE,0.516,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-4MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,22.353,SE,1.135,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-3MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,22.972,SE,0.826,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-7MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,25.863,SE,0.413,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-2.5MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,25.656,SE,0.62,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-2MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,26.586,SE,0.619,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,glauca,NA,Y,N,"HighLevel Forest Products (via Pine Ridge Forest Nursery, Smoky Lake, Alberta)",54.08488685,-112.2462497,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-1.5MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,29.58,SE,0.826,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-7MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,21.322,SE,0.151,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-6MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,21.171,SE,0.704,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-4.5MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,21.875,SE,0.905,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-4MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,22.478,SE,0.101,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-3MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,23.786,SE,0.402,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-7MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,24.792,SE,0.1,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-2.5MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,26.3,SE,0.302,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-2MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,28.312,SE,0.1,3,200,NA,NA,4B,
downie98,exp2,JN,Picea,sitchensis,NA,Y,N,"National Tree Seed Center, Petawawa National Forestry Institute, Chalk River, Ontario",45.99791,-77.42783044,NA,North America,NA,NA,NA,NA,NA,NA,NA,PEG.solution.-1.5MPa,5,28,NA,NA,NA,polyethylene.glycol,NA,NA,N,NA,N,NA,NA,N,seed.moisture.content.fresh.weight,29.217,SE,0.805,3,200,NA,NA,4B,
povoa09,exp1,JN,Agrimonia,eupatoria,NA,N,N,Tapada da Ajuda,38.71258399,-9.186903493,NA,Europe,NA,1996,1997,"dry, room temp",NA,NA,20,water.dark,NA,NA,20,NA,0,NA,NA,NA,N,NA,Y,water.roomtemp,1440,N,per.germ,2.5,SE,5,NA,NA,NA,NA,table2,
povoa09,exp1,JN,Agrimonia,eupatoria,NA,N,N,Tapada da Ajuda,38.71258399,-9.186903493,NA,Europe,NA,1996,1997,"dry, room temp",NA,NA,20,water.dark,NA,NA,30,NA,0,NA,NA,NA,N,NA,Y,water.roomtemp,1440,N,per.germ,0,SE,NA,NA,NA,NA,NA,table2,
povoa09,exp1,JN,Agrimonia,eupatoria,NA,N,N,Tapada da Ajuda,38.71258399,-9.186903493,NA,Europe,NA,1996,1997,"dry, room temp",NA,NA,20,water.dark,NA,NA,20/30,NA,0,NA,NA,NA,N,NA,Y,water.roomtemp,1440,N,per.germ,0,SE,NA,NA,NA,NA,NA,table2,
povoa09,exp1,JN,Agrimonia,eupatoria,NA,N,N,Tapada da Ajuda,38.71258399,-9.186903493,NA,Europe,NA,1996,1997,"dry, room temp",NA,NA,20,succinic.acid.dark,NA,NA,20,NA,0,NA,NA,NA,N,NA,Y,succinic.acid.2125mg/L.roomtemp,,N,per.germ,0,SE,NA,NA,NA,NA,NA,table2,
