"","X","rowID","filePath","pdfPageNumber","scrapedTableNumber","pdfTableNumber","genus","species","seedType","seedSource","medium","pregermTreatment","pregermTreatmentHotWater","pretreatment","stratification","warmStratificationDuration","coldStratificationDuration","photoperiod","tempDay","tempNight","darkRange","testDuration","samples","genusID","pretreatmentFeces","pretreatmentChill","pretreatmentChillDuration","pretreatmentScarifType","pretreatmentScarifTypeGen","responseType","responseValue"
"4643",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4644",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germRate",NA
"4645",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","75"
"4646",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germEnergyPercent","52"
"4647",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4648",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germCapacity",NA
"4649",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4650",465,465,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","arizonica",NA,NA,"Absorbent medium in covered petri dish, Perlite",NA,NA,NA,NA,NA,NA,"0",NA,"24",NA,"20","8",37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4651",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germTime","5"
"4652",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germPercentTotal",NA
"4653",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4654",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germRate",NA
"4655",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","92"
"4656",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germEnergyPercent","79"
"4657",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4658",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germCapacity",NA
"4659",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4660",466,466,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"24","22","26",NA,"30",NA,37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4661",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germTime","10"
"4662",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germPercentTotal",NA
"4663",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4664",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germRate",NA
"4665",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","85"
"4666",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germEnergyPercent","69"
"4667",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4668",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germCapacity",NA
"4669",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4670",467,467,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","attenuata",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"120","4",37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4671",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germTime","10"
"4672",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germPercentTotal",NA
"4673",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4674",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germRate",NA
"4675",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","87"
"4676",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germEnergyPercent","86"
"4677",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4678",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germCapacity",NA
"4679",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4680",468,468,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Absorbent paper, Absorbent medium in covered petri dish",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"14","14",37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4681",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germTime","5"
"4682",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germPercentTotal",NA
"4683",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4684",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germRate",NA
"4685",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","69"
"4686",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germEnergyPercent","54"
"4687",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4688",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germCapacity",NA
"4689",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4690",469,469,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"8","29",37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4691",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germTime","9"
"4692",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germPercentTotal",NA
"4693",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4694",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germRate",NA
"4695",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","75"
"4696",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germEnergyPercent","72"
"4697",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4698",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germCapacity",NA
"4699",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4700",470,470,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","banksiana",NA,NA,"Sand or soil",NA,NA,NA,NA,NA,NA,"8","30","20",NA,"23","6",37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4701",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germTime","20"
"4702",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germPercentTotal",NA
"4703",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germPercentAvg",NA
"4704",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germRate",NA
"4705",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germEnergyPercentAvg","74"
"4706",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germEnergyPercent","58"
"4707",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germCapacityAvg",NA
"4708",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germCapacity",NA
"4709",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germPercent15degIncubated",NA
"4710",471,471,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"0",NA,"20",NA,"28","9",37,NA,"N",NA,NA,NA,"germPercent20degIncubated",NA
"4711",472,472,"C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\800-900\wo_ah727-19-1203-801-900-31-40.zip (Unzipped Files)\germination_germination_table-1.csv",837,1,10,"Pinus","canariensis",NA,NA,"Absorbent paper",NA,NA,NA,NA,NA,NA,"8","20","20",NA,"21","4",37,NA,"N",NA,NA,NA,"germTime","7"
